도로명 주소,지번 주소,위도,경도,주택유형구분,세대수(객실수),건축연도
전북특별자치도 전주시 덕진구 반태산5길 13-3,전북특별자치도 전주시 덕진구 인후동1가 698-6,35.83140907,127.1493523,다가구주택,4,1991-07-08
전북특별자치도 전주시 덕진구 안골2길 16-6,전북특별자치도 전주시 덕진구 인후동1가 763-3,35.83879568,127.1574763,단독주택(3가구),3,1991-07-08
전북특별자치도 전주시 완산구 신봉3길 3-3,전북특별자치도 전주시 완산구 효자동1가 599-7,35.81188474,127.1179695,단독주택(4가구),4,1991-07-15
전북특별자치도 전주시 완산구 신봉4길 12-8,전북특별자치도 전주시 완산구 효자동1가 596-4,35.81147572,127.1193648,단독다가구주택(3가구),6,1991-07-17
전북특별자치도 전주시 완산구 선너머3길 6-18,전북특별자치도 전주시 완산구 중화산동1가 321-16,35.81341512,127.1317319,"근린생활시설, 주택",3,1991-07-18
전북특별자치도 전주시 덕진구 우아3길 6-6,전북특별자치도 전주시 덕진구 우아동3가 747-31,35.84958477,127.1560519,단독주택(3가구용),3,1991-07-22
전북특별자치도 전주시 덕진구 도당산4길 49-7,전북특별자치도 전주시 덕진구 우아동3가 751-4,35.84609482,127.1563413,단독주택 3가구,3,1991-07-30
전북특별자치도 전주시 완산구 따박골로 48,전북특별자치도 전주시 완산구 중화산동2가 539-9,35.81039083,127.1270592,"근린생활시설, 주택",4,1991-07-30
전북특별자치도 전주시 완산구 신봉4길 8-4,전북특별자치도 전주시 완산구 효자동1가 597-2,35.8118075,127.1189735,"단독주택(3가구용), 화장실",3,1991-07-30
전북특별자치도 전주시 완산구 신봉2길 3-3,전북특별자치도 전주시 완산구 효자동1가 598-7,35.81105953,127.1186237,단독다가구주택(3가구),3,1991-07-30
전북특별자치도 전주시 완산구 신봉5길 6-7,전북특별자치도 전주시 완산구 효자동1가 612-15,35.81121228,127.1153045,"근린생활시설, 다가구주택(4가구)",4,1991-07-30
전북특별자치도 전주시 덕진구 팔복1길 17-2,전북특별자치도 전주시 덕진구 팔복동2가 139-1,35.84880908,127.1045853,단독주택(5가구),5,1991-08-01
전북특별자치도 전주시 완산구 송정로 24-13,전북특별자치도 전주시 완산구 삼천동1가 565-6,35.80136589,127.1193794,다가구주택(3가구),5,1991-08-02
전북특별자치도 전주시 덕진구 인봉3길 48,전북특별자치도 전주시 덕진구 인후동1가 150-10,35.82878561,127.1589687,단독다가구주택(3가구),3,1991-08-06
전북특별자치도 전주시 덕진구 우아10길 17-14,전북특별자치도 전주시 덕진구 우아동3가 743-15,35.85321242,127.1567375,단독주택(3가구),3,1991-08-12
전북특별자치도 전주시 완산구 신봉2길 10,전북특별자치도 전주시 완산구 효자동1가 618-5,35.81069467,127.1191978,"단독주택,제1종근린생활시설",3,1991-08-14
전북특별자치도 전주시 덕진구 신기1길 8,전북특별자치도 전주시 덕진구 우아동3가 753-38,35.84817857,127.1622851,"단독주택(다가구2세대), 근린생활시설(점포)",2,1991-08-16
전북특별자치도 전주시 덕진구 신기1길 8,전북특별자치도 전주시 덕진구 우아동3가 753-38,35.84817857,127.1622851,단독주택(다가구2세대),6,1991-08-18
전북특별자치도 전주시 완산구 신봉1길 5,전북특별자치도 전주시 완산구 효자동1가 619-6,35.81066694,127.1177968,"근린생활시설, 주택",2,1991-08-18
전북특별자치도 전주시 덕진구 신기2길 7-12,전북특별자치도 전주시 덕진구 우아동3가 753-45,35.84781907,127.1628812,"단독주택(4가구), 화장실",4,1991-08-24
,전북특별자치도 전주시 덕진구 여의동2가 682-25,,,단독다가구주택(4가구),4,1991-08-28
전북특별자치도 전주시 완산구 밤나무1길 18,전북특별자치도 전주시 완산구 효자동1가 630-6,35.80911287,127.1163405,"근린생활시설, 단독주택, 화장실",3,1991-08-31
전북특별자치도 전주시 완산구 신봉1길 22,전북특별자치도 전주시 완산구 효자동1가 612-10,35.81083407,127.1159097,단독주택(3가구),3,1991-09-01
전북특별자치도 전주시 덕진구 도당산4길 61-16,전북특별자치도 전주시 덕진구 우아동3가 750-12,35.84498535,127.1551789,단독주택(3가구),3,1991-09-02
,전북특별자치도 전주시 완산구 동완산동 33-17,,,다가구주택,14,1991-09-02
전북특별자치도 전주시 완산구 따박골5길 36-5,전북특별자치도 전주시 완산구 중화산동2가 554-9,35.8091137,127.1276099,단독주택(3가구),3,1991-09-03
전북특별자치도 전주시 완산구 송정2길 13,전북특별자치도 전주시 완산구 삼천동1가 595-3,35.79955959,127.1185448,"근린생활시설, 단독다가구주택",3,1991-09-12
전북특별자치도 전주시 완산구 효동3길 25-26,전북특별자치도 전주시 완산구 효자동1가 114-38,35.80450737,127.1303611,다가구주택(2세대),2,1991-09-12
전북특별자치도 전주시 완산구 효동2길 20-18,전북특별자치도 전주시 완산구 효자동1가 201-49,35.80483962,127.1259198,단독주택(3가구),6,1991-09-15
전북특별자치도 전주시 완산구 따박골로 54,전북특별자치도 전주시 완산구 중화산동2가 539-12,35.81085327,127.1268846,근린생활시설,2,1991-09-16
전북특별자치도 전주시 완산구 송정2길 24-7,전북특별자치도 전주시 완산구 삼천동1가 583-7,35.80051873,127.1175206,단독주택(다가구 2),4,1991-09-19
전북특별자치도 전주시 완산구 풍남문4길 25-26,전북특별자치도 전주시 완산구 중앙동4가 31-18,35.8148935,127.1445576,"업무시설, 근린생활시설, 문화및집회시설",172,1991-09-19
전북특별자치도 전주시 완산구 성지산2길 9-5,전북특별자치도 전주시 완산구 효자동1가 561-1,35.80427666,127.1228191,단독주택(4가구),8,1991-09-25
전북특별자치도 전주시 완산구 따박골6길 41-12,전북특별자치도 전주시 완산구 중화산동2가 538-4,35.81069587,127.1275219,단독다가구주택(3가구),3,1991-09-30
전북특별자치도 전주시 완산구 따박골5길 51,전북특별자치도 전주시 완산구 중화산동2가 539-6,35.81045349,127.1272055,단독주택(3가구),3,1991-10-04
전북특별자치도 전주시 덕진구 백동5길 16-4,전북특별자치도 전주시 덕진구 인후동2가 1571-8,35.84735122,127.1505151,주택,7,1991-10-10
전북특별자치도 전주시 완산구 꽃밭정3길 17,전북특별자치도 전주시 완산구 평화동1가 596-32,35.79735887,127.1341701,"다가구주택, 화장실",4,1991-10-10
전북특별자치도 전주시 완산구 신봉3길 7-5,전북특별자치도 전주시 완산구 효자동1가 600-6,35.81178199,127.1176027,단독가구(3가구),3,1991-10-10
전북특별자치도 전주시 완산구 인봉남로 43-5,전북특별자치도 전주시 완산구 중노송동 335-45,35.82627642,127.1576658,다가구주택(3가구),6,1991-10-15
전북특별자치도 전주시 완산구 따박골2길 7-4,전북특별자치도 전주시 완산구 중화산동2가 543-3,35.81101135,127.1251691,주택(3가구),3,1991-10-19
전북특별자치도 전주시 완산구 밤나무2길 18-14,전북특별자치도 전주시 완산구 효자동1가 626-13,35.80991052,127.1180684,"근린생활시설, 다가구주택",3,1991-10-22
전북특별자치도 전주시 덕진구 안골6길 8-3,전북특별자치도 전주시 덕진구 우아동3가 756-8,35.84332162,127.1549787,단독(다가구)주택(3가구),3,1991-10-24
전북특별자치도 전주시 덕진구 거북바우로 46-1,전북특별자치도 전주시 덕진구 금암동 1571-5,35.83815475,127.1427253,단독주택(2가구),2,1991-10-25
,전북특별자치도 전주시 덕진구 여의동2가 574-16,,,"단독주택(3가구), 화장실",3,1991-10-26
전북특별자치도 전주시 덕진구 심방죽1길 26,전북특별자치도 전주시 덕진구 인후동1가 769-12,35.83685125,127.153341,"근린생활시설, 다가구주택, 화장실",2,1991-10-30
전북특별자치도 전주시 완산구 따박골2길 7-17,전북특별자치도 전주시 완산구 중화산동2가 540-9,35.81114408,127.1264769,단독주택(4가구),4,1991-10-31
,전북특별자치도 전주시 덕진구 인후동1가 726-27,,,주택(3가구),3,1991-11-02
전북특별자치도 전주시 덕진구 여암2길 20,전북특별자치도 전주시 덕진구 여의동 603,35.87078019,127.074819,단독주택(2가구),2,1991-11-04
전북특별자치도 전주시 완산구 전주객사1길 80-11,전북특별자치도 전주시 완산구 다가동4가 39-6,35.8200669,127.1386815,다가구주택(3가구),6,1991-11-04
전북특별자치도 전주시 덕진구 안골2길 20-6,전북특별자치도 전주시 덕진구 인후동1가 762-10,35.83900513,127.1578918,주택(3가구),3,1991-11-08
전북특별자치도 전주시 덕진구 명주6길 19-16,전북특별자치도 전주시 덕진구 인후동2가 1578-10,35.84471292,127.1529094,"단독주택,제1종.2종근린생활시설",4,1991-11-11
전북특별자치도 전주시 완산구 신봉1길 8-5,전북특별자치도 전주시 완산구 효자동1가 615-2,35.81117789,127.117402,단독주택(2가구),2,1991-11-11
전북특별자치도 전주시 완산구 마당재1길 14-3,전북특별자치도 전주시 완산구 남노송동 139-3,35.81976235,127.1596755,단독주택,6,1991-11-13
전북특별자치도 전주시 덕진구 금암3길 33,전북특별자치도 전주시 덕진구 금암동 631-47,35.84037147,127.1354903,단독주택(3가구),3,1991-11-15
전북특별자치도 전주시 덕진구 도당산로 18-30,전북특별자치도 전주시 덕진구 우아동3가 757-5,35.84350469,127.1557944,단독주택(3가구),3,1991-11-15
전북특별자치도 전주시 완산구 신봉1길 12-8,전북특별자치도 전주시 완산구 효자동1가 615-8,35.81131981,127.1172523,"근린생활시설, 주택(4가구)",4,1991-11-15
전북특별자치도 전주시 완산구 따박골6길 41,전북특별자치도 전주시 완산구 중화산동2가 550-1,35.81029268,127.1281654,"근린생활시설, 주택(4가구)",4,1991-11-16
전북특별자치도 전주시 완산구 꽃밭정4길 12-4,전북특별자치도 전주시 완산구 평화동1가 592-22,35.79742923,127.1350783,"단독주택(2가구), 보일러실",4,1991-11-16
전북특별자치도 전주시 덕진구 명주3길 39,전북특별자치도 전주시 덕진구 인후동2가 63-124,35.84198958,127.1483214,"단독주택(3가구), 화장실",3,1991-11-18
전북특별자치도 전주시 완산구 신봉3길 25-14,전북특별자치도 전주시 완산구 효자동1가 608-2,35.81207659,127.1150236,"단독주택(4가구), 대피소, 점포",4,1991-11-18
전북특별자치도 전주시 완산구 신봉2길 7-6,전북특별자치도 전주시 완산구 효자동1가 596-11,35.81119575,127.1192202,단독주택(3가구),3,1991-11-28
전북특별자치도 전주시 완산구 따박골5길 38-11,전북특별자치도 전주시 완산구 중화산동2가 553-5,35.80880711,127.128182,단독주택(3가구),3,1991-11-30
전북특별자치도 전주시 완산구 신봉4길 4-4,전북특별자치도 전주시 완산구 효자동1가 598-2,35.81183771,127.1185972,단독주택(4가구),4,1991-12-04
전북특별자치도 전주시 완산구 신봉4길 4-6,전북특별자치도 전주시 완산구 효자동1가 598-3,35.81168386,127.1186009,단독주택(4가구),4,1991-12-04
전북특별자치도 전주시 완산구 송정로 8-14,전북특별자치도 전주시 완산구 삼천동1가 560-11,35.80137013,127.1175395,단독주택,4,1991-12-10
전북특별자치도 전주시 완산구 꽃밭정1길 16,전북특별자치도 전주시 완산구 평화동1가 596-11,35.79762471,127.133388,"주택(2가구), 기술계학원, 대피소, 차고",2,1991-12-11
전북특별자치도 전주시 완산구 따박골5길 52,전북특별자치도 전주시 완산구 중화산동2가 538-8,35.81052274,127.1274289,단독다가구주택(3),3,1991-12-17
전북특별자치도 전주시 완산구 신봉3길 25-8,전북특별자치도 전주시 완산구 효자동1가 605-5,35.81226014,127.1151539,단독주택(4가구),4,1991-12-26
전북특별자치도 전주시 완산구 따박골5길 18-7,전북특별자치도 전주시 완산구 중화산동2가 555-5,35.80822957,127.12777,단독주택(3가구),3,1992-01-14
,전북특별자치도 전주시 덕진구 팔복동2가   129-2,35.84842503,127.1041044,주택,5,1992-01-23
전북특별자치도 전주시 덕진구 우아10길 21-13,전북특별자치도 전주시 덕진구 우아동3가 743-18,35.85327104,127.156916,단독주택(3가구),3,1992-01-25
전북특별자치도 전주시 완산구 신봉1길 9,전북특별자치도 전주시 완산구 효자동1가 619-3,35.8106416,127.1172608,"근린생활시설, 주택",2,1992-01-28
전북특별자치도 전주시 덕진구 들사평1길 21-12,전북특별자치도 전주시 덕진구 덕진동1가 1430-32,35.83890159,127.1220523,단독주택(3가구),3,1992-02-07
전북특별자치도 전주시 덕진구 안골2길 15-6,전북특별자치도 전주시 덕진구 인후동1가 760-20,35.83982289,127.1573712,주택(2가구),4,1992-02-10
,전북특별자치도 전주시 완산구 서서학동 280-11,,,단독주택(2가구),2,1992-02-13
전북특별자치도 전주시 완산구 신봉1길 14-7,전북특별자치도 전주시 완산구 효자동1가 613-1,35.81135036,127.1166103,"주택, 근린생활시설(점포), 대피소",3,1992-03-19
전북특별자치도 전주시 완산구 효동2길 17-16,전북특별자치도 전주시 완산구 효자동1가 205-108,35.80467183,127.1277754,"단독주택(4가구), 화장실",12,1992-03-25
전북특별자치도 전주시 완산구 물왕멀3길 16-9,전북특별자치도 전주시 완산구 서노송동 710-5,35.82720458,127.1476995,단독주택(2가구),2,1992-04-07
전북특별자치도 전주시 완산구 신봉1길 7,전북특별자치도 전주시 완산구 효자동1가 619-4,35.81064213,127.1174577,"근린생활시설, 대피소, 주택(5가구), 화장실",5,1992-04-21
